movieId,title,genres,tags
1184,Mediterraneo (1991),Comedy|Drama,"Mediterraneo, Funny, Lighthearted, Satire, Emotional"
1185,My Left Foot (1989),Drama,"My, Left, Foot, Emotional, Serious"
1186,"Sex, Lies, and Videotape (1989)",Drama,"Sex, Lies, Videotape, Emotional, Serious"
1187,Passion Fish (1992),Drama,"Passion, Fish, Emotional, Serious, Thought-Provoking"
1188,Strictly Ballroom (1992),Comedy|Romance,"Strictly, Ballroom, Funny, Lighthearted, Satire"
1189,"Thin Blue Line, The (1988)",Documentary,"Thin, Blue, Line, Informative, Real-Life"
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,"Tie, Me, Up, Down, Átame, Thriller"
1191,Madonna: Truth or Dare (1991),Documentary|Musical,"Madonna, Truth, Or, Dare, Informative"
1192,Paris Is Burning (1990),Documentary,"Paris, Is, Burning, Informative, Real-Life"
1193,One Flew Over the Cuckoo's Nest (1975),Drama,"One, Flew, Over, Cuckoo, S, Emotional"
1194,Cheech and Chong's Up in Smoke (1978),Comedy,"Cheech, Chong, S, Up, Smoke, Funny"
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,"Star, Wars, Episode, Empire, Strikes, Fast-Paced"
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,"Princess, Bride, Fast-Paced, Exciting, Adrenaline"
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,"Raiders, Lost, Ark, Indiana, Jones, Fast-Paced"
1199,Brazil (1985),Fantasy|Sci-Fi,"Brazil, Magical, Imaginative, Otherworldly, Futuristic"
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,"Aliens, Fast-Paced, Exciting, Adrenaline, Epic"
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,"Good, Bad, Ugly, Buono, Il, Fast-Paced"
1202,Withnail & I (1987),Comedy,"Withnail, I, Funny, Lighthearted, Satire"
1203,12 Angry Men (1957),Drama,"12, Angry, Men, Emotional, Serious"
1204,Lawrence of Arabia (1962),Adventure|Drama|War,"Lawrence, Arabia, Epic, Action-Packed, Exciting"
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,"Clockwork, Orange, Suspense, Noir, Emotional"
1207,To Kill a Mockingbird (1962),Drama,"Kill, Mockingbird, Emotional, Serious, Thought-Provoking"
1208,Apocalypse Now (1979),Action|Drama|War,"Apocalypse, Now, Fast-Paced, Exciting, Adrenaline"
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,"Once, Upon, Time, West, C, Fast-Paced"
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,"Star, Wars, Episode, Return, Jedi, Fast-Paced"
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,"Wings, Desire, Himmel, Über, Berlin, Emotional"
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,"Third, Man, Intriguing, Puzzling, Suspense"
1213,Goodfellas (1990),Crime|Drama,"Goodfellas, Thriller, Suspense, Noir, Emotional"
1214,Alien (1979),Horror|Sci-Fi,"Alien, Scary, Dark, Supernatural, Futuristic"
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,"Army, Darkness, Fast-Paced, Exciting, Adrenaline"
1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,"Big, Blue, Grand, Bleu, Le, Epic"
1217,Ran (1985),Drama|War,"Ran, Emotional, Serious, Thought-Provoking, Intense"
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,"Killer, Die, Xue, Shuang, Xiong, Fast-Paced"
1219,Psycho (1960),Crime|Horror,"Psycho, Thriller, Suspense, Noir, Scary"
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,"Blues, Brothers, Fast-Paced, Exciting, Adrenaline"
1221,"Godfather: Part II, The (1974)",Crime|Drama,"Godfather, Thriller, Suspense, Noir, Emotional"
1222,Full Metal Jacket (1987),Drama|War,"Full, Metal, Jacket, Emotional, Serious"
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,"Grand, Day, Out, Wallace, Gromit, Epic"
1224,Henry V (1989),Action|Drama|Romance|War,"Henry, Fast-Paced, Exciting, Adrenaline, Emotional"
1225,Amadeus (1984),Drama,"Amadeus, Emotional, Serious, Thought-Provoking"
1226,"Quiet Man, The (1952)",Drama|Romance,"Quiet, Man, Emotional, Serious, Thought-Provoking"
1227,Once Upon a Time in America (1984),Crime|Drama,"Once, Upon, Time, America, Thriller"
1228,Raging Bull (1980),Drama,"Raging, Bull, Emotional, Serious, Thought-Provoking"
1230,Annie Hall (1977),Comedy|Romance,"Annie, Hall, Funny, Lighthearted, Satire"
1231,"Right Stuff, The (1983)",Drama,"Right, Stuff, Emotional, Serious, Thought-Provoking"
1232,Stalker (1979),Drama|Mystery|Sci-Fi,"Stalker, Emotional, Serious, Thought-Provoking, Intriguing"
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,"Boot, Das, Boat, Fast-Paced, Exciting"
1234,"Sting, The (1973)",Comedy|Crime,"Sting, Funny, Lighthearted, Satire, Thriller"
1235,Harold and Maude (1971),Comedy|Drama|Romance,"Harold, Maude, Funny, Lighthearted, Satire"
1236,Trust (1990),Comedy|Drama|Romance,"Trust, Funny, Lighthearted, Satire, Emotional"
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,"Seventh, Seal, Sjunde, Inseglet, Det, Emotional"
1238,Local Hero (1983),Comedy,"Local, Hero, Funny, Lighthearted, Satire"
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,"Terminator, Fast-Paced, Exciting, Adrenaline, Futuristic"
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,"Dead, Alive, Braindead, Funny, Lighthearted"
1242,Glory (1989),Drama|War,"Glory, Emotional, Serious, Thought-Provoking, Intense"
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,"Rosencrantz, Guildenstern, Are, Dead, Funny"
1244,Manhattan (1979),Comedy|Drama|Romance,"Manhattan, Funny, Lighthearted, Satire, Emotional"
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,"Miller, S, Crossing, Suspense, Noir"
1246,Dead Poets Society (1989),Drama,"Dead, Poets, Society, Emotional, Serious"
1247,"Graduate, The (1967)",Comedy|Drama|Romance,"Graduate, Funny, Lighthearted, Satire, Emotional"
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,"Touch, Evil, Suspense, Noir, Suspenseful"
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,"Femme, Nikita, La, Fast-Paced, Exciting"
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,"Bridge, River, Kwai, Epic, Action-Packed"
1251,8 1/2 (8½) (1963),Drama|Fantasy,"8, 1, 2, 8½, Emotional"
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,"Chinatown, Suspense, Noir, Intriguing, Puzzling"
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,"Day, Earth, Stood, Still, Emotional"
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,"Treasure, Sierra, Madre, Fast-Paced, Exciting"
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,"Bad, Taste, Funny, Lighthearted, Satire"
1256,Duck Soup (1933),Comedy|Musical|War,"Duck, Soup, Funny, Lighthearted, Satire"
1257,Better Off Dead... (1985),Comedy|Romance,"Better, Off, Dead, Funny, Lighthearted"
1258,"Shining, The (1980)",Horror,"Shining, Scary, Dark, Supernatural"
1259,Stand by Me (1986),Adventure|Drama,"Stand, Me, Epic, Action-Packed, Exciting"
1260,M (1931),Crime|Film-Noir|Thriller,"M, Suspense, Noir, Suspenseful, Tense"
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,"Evil, Dead, Dawn, Fast-Paced, Exciting"
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,"Great, Escape, Fast-Paced, Exciting, Adrenaline"
1263,"Deer Hunter, The (1978)",Drama|War,"Deer, Hunter, Emotional, Serious, Thought-Provoking"
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,"Diva, Fast-Paced, Exciting, Adrenaline, Emotional"
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,"Groundhog, Day, Funny, Lighthearted, Satire"
1266,Unforgiven (1992),Drama|Western,"Unforgiven, Emotional, Serious, Thought-Provoking, Rugged"
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,"Manchurian, Candidate, Suspense, Noir, Suspenseful"
1268,Pump Up the Volume (1990),Comedy|Drama,"Pump, Up, Volume, Funny, Lighthearted"
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,"Arsenic, Old, Lace, Funny, Lighthearted"
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,"Back, Future, Epic, Action-Packed, Exciting"
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,"Fried, Green, Tomatoes, Funny, Lighthearted"
1272,Patton (1970),Drama|War,"Patton, Emotional, Serious, Thought-Provoking, Intense"
1273,Down by Law (1986),Comedy|Drama|Film-Noir,"Down, Law, Funny, Lighthearted, Satire"
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,"Akira, Fast-Paced, Exciting, Adrenaline, Epic"
1275,Highlander (1986),Action|Adventure|Fantasy,"Highlander, Fast-Paced, Exciting, Adrenaline, Epic"
1276,Cool Hand Luke (1967),Drama,"Cool, Hand, Luke, Emotional, Serious"
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,"Cyrano, De, Bergerac, Funny, Lighthearted"
1278,Young Frankenstein (1974),Comedy|Fantasy,"Young, Frankenstein, Funny, Lighthearted, Satire"
1279,Night on Earth (1991),Comedy|Drama,"Night, Earth, Funny, Lighthearted, Satire"
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,"Raise, Red, Lantern, Da, Hong, Emotional"
1281,"Great Dictator, The (1940)",Comedy|Drama|War,"Great, Dictator, Funny, Lighthearted, Satire"
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,"Fantasia, Family-Friendly, Colorful, Fun, Educational"
1283,High Noon (1952),Drama|Western,"High, Noon, Emotional, Serious, Thought-Provoking"
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,"Big, Sleep, Thriller, Suspense, Noir"
1285,Heathers (1989),Comedy,"Heathers, Funny, Lighthearted, Satire"
1286,Somewhere in Time (1980),Drama|Romance,"Somewhere, Time, Emotional, Serious, Thought-Provoking"
1287,Ben-Hur (1959),Action|Adventure|Drama,"Ben, Hur, Fast-Paced, Exciting, Adrenaline"
1288,This Is Spinal Tap (1984),Comedy,"This, Is, Spinal, Tap, Funny"
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,"Koyaanisqatsi, K, Life, Out, Balance, Informative"
1290,Some Kind of Wonderful (1987),Drama|Romance,"Some, Kind, Wonderful, Emotional, Serious"
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,"Indiana, Jones, Last, Crusade, Fast-Paced"
1292,Being There (1979),Comedy|Drama,"Being, There, Funny, Lighthearted, Satire"
1293,Gandhi (1982),Drama,"Gandhi, Emotional, Serious, Thought-Provoking"
1295,"Unbearable Lightness of Being, The (1988)",Drama,"Unbearable, Lightness, Being, Emotional, Serious"
1296,"Room with a View, A (1986)",Drama|Romance,"Room, View, Emotional, Serious, Thought-Provoking"
1297,Real Genius (1985),Comedy,"Real, Genius, Funny, Lighthearted, Satire"
1298,Pink Floyd: The Wall (1982),Drama|Musical,"Pink, Floyd, Wall, Emotional, Serious"
1299,"Killing Fields, The (1984)",Drama|War,"Killing, Fields, Emotional, Serious, Thought-Provoking"
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,"My, Life, As, Dog, Mitt, Funny"
1301,Forbidden Planet (1956),Drama|Sci-Fi,"Forbidden, Planet, Emotional, Serious, Thought-Provoking"
1302,Field of Dreams (1989),Children|Drama|Fantasy,"Field, Dreams, Family-Friendly, Educational, Wholesome"
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,"Man, Who, Would, Be, King, Epic"
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,"Butch, Cassidy, Sundance, Kid, Fast-Paced"
1305,"Paris, Texas (1984)",Drama|Romance,"Paris, Texas, Emotional, Serious, Thought-Provoking"
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,"Until, End, World, Bis, Ans, Epic"
1307,When Harry Met Sally... (1989),Comedy|Romance,"When, Harry, Met, Sally, Funny"
1310,Hype! (1996),Documentary,"Hype, Informative, Real-Life, Educational"
1312,Female Perversions (1996),Drama,"Female, Perversions, Emotional, Serious, Thought-Provoking"
1318,Blue Juice (1995),Comedy|Drama,"Blue, Juice, Funny, Lighthearted, Satire"
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,"Alien³, K, Alien, 3, Fast-Paced"
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,"American, Werewolf, London, Funny, Lighthearted"
1322,Amityville 1992: It's About Time (1992),Horror,"Amityville, 1992, It, S, About, Scary"
1323,Amityville 3-D (1983),Horror,"Amityville, 3, D, Scary, Dark"
1324,Amityville: Dollhouse (1996),Horror,"Amityville, Dollhouse, Scary, Dark, Supernatural"
1325,Amityville: A New Generation (1993),Horror,"Amityville, New, Generation, Scary, Dark"
1326,Amityville II: The Possession (1982),Horror,"Amityville, Possession, Scary, Dark, Supernatural"
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,"Amityville, Emotional, Serious, Thought-Provoking, Scary"
1328,"Amityville Curse, The (1990)",Horror,"Amityville, Curse, Scary, Dark, Supernatural"
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,"Blood, Dracula, Andy, Warhol, S, Scary"
1330,April Fool's Day (1986),Horror,"April, Fool, S, Day, Scary"
1331,Audrey Rose (1977),Horror,"Audrey, Rose, Scary, Dark, Supernatural"
1332,"Believers, The (1987)",Horror|Thriller,"Believers, Scary, Dark, Supernatural, Suspenseful"
1333,"Birds, The (1963)",Horror|Thriller,"Birds, Scary, Dark, Supernatural, Suspenseful"
1334,"Blob, The (1958)",Horror|Sci-Fi,"Blob, Scary, Dark, Supernatural, Futuristic"
1335,Blood Beach (1981),Horror|Mystery,"Blood, Beach, Scary, Dark, Supernatural"
1336,Body Parts (1991),Horror|Thriller,"Body, Parts, Scary, Dark, Supernatural"
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,"Body, Snatcher, Emotional, Serious, Thought-Provoking"
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,"Dracula, Bram, Stoker, S, Magical"
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,"Bride, Frankenstein, Emotional, Serious, Thought-Provoking"
1341,Burnt Offerings (1976),Horror,"Burnt, Offerings, Scary, Dark, Supernatural"
1342,Candyman (1992),Horror|Thriller,"Candyman, Scary, Dark, Supernatural, Suspenseful"
1343,Cape Fear (1991),Thriller,"Cape, Fear, Suspenseful, Tense, Edge-of-Seat"
1344,Cape Fear (1962),Crime|Drama|Thriller,"Cape, Fear, Suspense, Noir, Emotional"
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,"Carrie, Emotional, Serious, Thought-Provoking, Magical"
1346,Cat People (1982),Drama|Fantasy|Horror,"Cat, People, Emotional, Serious, Thought-Provoking"
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,"Nightmare, Elm, Street, Scary, Dark"
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,"Nosferatu, Eine, Symphonie, Des, Grauens, Scary"
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,"Vampire, Venice, Nosferatu, Venezia, Scary"
1350,"Omen, The (1976)",Horror|Mystery|Thriller,"Omen, Scary, Dark, Supernatural, Intriguing"
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,"Blood, Wine, Suspense, Noir, Emotional"
1352,Albino Alligator (1996),Crime|Thriller,"Albino, Alligator, Suspense, Noir, Suspenseful"
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,"Mirror, Has, Two, Faces, Funny"
1354,Breaking the Waves (1996),Drama|Mystery,"Breaking, Waves, Emotional, Serious, Thought-Provoking"
1355,Nightwatch (1997),Horror|Thriller,"Nightwatch, Scary, Dark, Supernatural, Suspenseful"
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,"Star, Trek, First, Contact, Fast-Paced"
1357,Shine (1996),Drama|Romance,"Shine, Emotional, Serious, Thought-Provoking, Romantic"
1358,Sling Blade (1996),Drama,"Sling, Blade, Emotional, Serious, Thought-Provoking"
1359,Jingle All the Way (1996),Children|Comedy,"Jingle, All, Way, Family-Friendly, Educational"
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,"Paradise, Lost, Child, Murders, Robin, Informative"
1363,"Preacher's Wife, The (1996)",Drama,"Preacher, S, Wife, Emotional, Serious"
1365,Ridicule (1996),Drama,"Ridicule, Emotional, Serious, Thought-Provoking"
1366,"Crucible, The (1996)",Drama,"Crucible, Emotional, Serious, Thought-Provoking"
1367,101 Dalmatians (1996),Adventure|Children|Comedy,"101, Dalmatians, Epic, Action-Packed, Exciting"
1370,Die Hard 2 (1990),Action|Adventure|Thriller,"Die, Hard, 2, Fast-Paced, Exciting"
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,"Star, Trek, Motion, Picture, Epic"
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,"Star, Trek, Undiscovered, Country, Fast-Paced"
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,"Star, Trek, Final, Frontier, Fast-Paced"
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,"Star, Trek, Wrath, Khan, Fast-Paced"
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,"Star, Trek, Search, Spock, Fast-Paced"
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,"Star, Trek, Voyage, Home, Epic"
1377,Batman Returns (1992),Action|Crime,"Batman, Returns, Fast-Paced, Exciting, Adrenaline"
1378,Young Guns (1988),Action|Comedy|Western,"Young, Guns, Fast-Paced, Exciting, Adrenaline"
1379,Young Guns II (1990),Action|Western,"Young, Guns, Fast-Paced, Exciting, Adrenaline"
1380,Grease (1978),Comedy|Musical|Romance,"Grease, Funny, Lighthearted, Satire, Rhythmic"
1381,Grease 2 (1982),Comedy|Musical|Romance,"Grease, 2, Funny, Lighthearted, Satire"
1382,Marked for Death (1990),Action|Drama,"Marked, Death, Fast-Paced, Exciting, Adrenaline"
1385,Under Siege (1992),Action|Drama|Thriller,"Under, Siege, Fast-Paced, Exciting, Adrenaline"
1387,Jaws (1975),Action|Horror,"Jaws, Fast-Paced, Exciting, Adrenaline, Scary"
1388,Jaws 2 (1978),Horror|Thriller,"Jaws, 2, Scary, Dark, Supernatural"
1389,Jaws 3-D (1983),Action|Horror,"Jaws, 3, D, Fast-Paced, Exciting"
1390,My Fellow Americans (1996),Comedy,"My, Fellow, Americans, Funny, Lighthearted"
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,"Mars, Attacks, Fast-Paced, Exciting, Adrenaline"
1392,Citizen Ruth (1996),Comedy|Drama,"Citizen, Ruth, Funny, Lighthearted, Satire"
1393,Jerry Maguire (1996),Drama|Romance,"Jerry, Maguire, Emotional, Serious, Thought-Provoking"
1394,Raising Arizona (1987),Comedy,"Raising, Arizona, Funny, Lighthearted, Satire"
1395,Tin Men (1987),Comedy|Drama,"Tin, Men, Funny, Lighthearted, Satire"
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,"Sneakers, Fast-Paced, Exciting, Adrenaline, Funny"
1397,Bastard Out of Carolina (1996),Drama,"Bastard, Out, Carolina, Emotional, Serious"
1398,In Love and War (1996),Romance|War,"Love, Romantic, Heartwarming, Love Story, Intense"
1399,Marvin's Room (1996),Drama,"Marvin, S, Room, Emotional, Serious"
1401,Ghosts of Mississippi (1996),Drama,"Ghosts, Mississippi, Emotional, Serious, Thought-Provoking"
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,"Beavis, Butt, Head, Do, America, Epic"
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,"La, Cérémonie, Suspense, Noir, Emotional"
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,"Scream, Funny, Lighthearted, Satire, Scary"
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,"Last, Mohicans, Fast-Paced, Exciting, Adrenaline"
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,"Michael, Funny, Lighthearted, Satire, Emotional"
1411,Hamlet (1996),Crime|Drama|Romance,"Hamlet, Thriller, Suspense, Noir, Emotional"
1412,Some Mother's Son (1996),Drama,"Some, Mother, S, Son, Emotional"
1413,"Whole Wide World, The (1996)",Drama,"Whole, Wide, World, Emotional, Serious"
